Membership Plan,4 New Members,Net Increase,Sponsor New Kiwanis Club,Apppointed Membership Chair,Use ACE Tools,Officer Attended CLE,Convention Attendance,Attended Amplify,Signature Project Contest Entry,Annual Signature Project,Sponsors a Service Leadership Program,Supports a Local Children-focused Organization,KCF Support,Completed a Club Fundraising Project,Active Partnership with KI or Local Partner,Received Positive Media Coverage,Completed Youth Protection Education,Appointed PR Chair,Points earned,District ID,District Name,Club ID,Club Name
5,15,0,0,5,5,10,5,0,5,5,15,5,0,5,5,5,5,0,95,K21,Eastern Canada and the Caribbean,K19719,Pinewood
0,15,0,0,0,5,0,5,0,0,5,0,5,15,5,5,5,5,0,70,K19,New York,K19721,Northern Niagara County
0,0,0,0,5,5,0,5,0,5,5,15,5,0,5,5,5,0,5,65,K21,Eastern Canada and the Caribbean,K19722,Kralendijk Bonaire
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,5,0,40,K16,Nebraska-Iowa,K19729,West Branch Area (The)
5,15,0,0,5,5,0,5,0,0,5,0,5,10,5,5,5,0,5,75,K14,Missouri-Arkansas,K19733,Mo-Ark eCentennial
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K50,Germany,K19735,Dresden-Elbflorenz
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K53,"Non-Districted, Asia-Pacific",K19740,Ulaanbaatar Mongolia
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,5,0,40,K02,California-Nevada-Hawaii,K19748,San Francisco Bay Area KYDS
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K44,Taiwan,K19752,Kuang Fu
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K69,Nepal,K19759,Dhangadhi Nepal
0,15,20,0,5,5,0,5,0,0,5,0,5,0,5,5,5,5,5,85,K36,Philippine Luzon,K19768,Las Piñas-Our Home
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K36,Philippine Luzon,K19771,Pamana Premier
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,5,55,K36,Philippine Luzon,K19780,Cavite Educators
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K36,Philippine Luzon,K19786,Balik-Saka Pinugay Baras Rizal
0,0,0,0,0,5,0,5,0,5,5,15,5,0,5,5,5,5,0,60,K19,New York,K19787,Big Apple
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K19790,Chih Fu
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K19791,Ta Taoyuan
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K36,Philippine Luzon,K19794,SPED Professionals Puerto Princesa City
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K36,Philippine Luzon,K19804,Quezon City Central
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K19816,Sheng Yen
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K44,Taiwan,K19818,Great Way New Taipei City
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K19819,Chieh Li
5,0,0,0,5,5,10,5,0,5,5,15,5,0,5,5,5,0,5,80,K21,Eastern Canada and the Caribbean,K19823,Rose Hall Montego Bay
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K19825,Flywheel Taipei City
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K36,Philippine Luzon,K19826,Caridad Ilocos
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K19828,Hsiang Ting Taichung City
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K19831,Chang Ching
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K25,Southwest,K19832,Los Lunas
0,0,0,0,0,5,10,5,0,0,5,0,5,0,5,5,5,0,0,45,K42,Southern Philippine,K19833,La Bella Zamboangueña
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K19835,Shan Te
0,15,0,10,5,5,0,5,0,5,5,15,5,0,5,5,5,5,5,95,K06,Georgia,K19838,Jefferson
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,5,5,50,K06,Georgia,K19839,West Jackson
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K19840,Ti Yu
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K36,Philippine Luzon,K19841,Baguio City of Pines
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K42,Southern Philippine,K19843,Oro Centennial 102
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K19846,Hui Lan
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K36,Philippine Luzon,K19854,Licab Nueva Ecija
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,0,40,K69,Nepal,K19855,Swoyambhu Nepal
0,15,20,10,5,5,0,5,0,5,5,0,5,0,5,5,5,0,5,95,K36,Philippine Luzon,K19860,Sunshine of Cavite
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K35,New Zealand-South Pacific,K19861,Te Aho Tini O Te Tama Tahiti
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K33,Colombia,K19862,Guacari
0,15,20,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,80,K36,Philippine Luzon,K19866,Cabanatuan Channel of Grace
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K52,France-Monaco,K19867,Toul
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K36,Philippine Luzon,K19868,Malate West
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K50,Germany,K19869,Melle
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K45,Italy-San Marino,K19870,Menfi
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K43,Japan,K19873,Ehime
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K38,Belgium-Luxembourg,K19876,Golden Wervik
0,0,0,0,0,5,10,5,0,0,5,15,5,0,5,5,5,0,0,60,K24,Rocky Mountain,K19877,Wellington-Waverly
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K11,Louisiana-Mississippi-West Tennessee,K19879,Vancleave
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K45,Italy-San Marino,K19880,Medio Adriatico Abruzzo
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K69,Nepal,K19881,Dang Nepal
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K19882,Tung Shan
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K19883,Ta Chu
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K38,Belgium-Luxembourg,K19884,Lëtzebuerg Gëlle Fra
5,0,0,0,5,5,10,5,0,0,5,0,5,0,5,5,5,5,5,65,K21,Eastern Canada and the Caribbean,K19885,Eight Rivers Ocho Rios
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K38,Belgium-Luxembourg,K19887,Young Professionals Ieper
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,5,5,50,K33,Colombia,K19891,Puerta De Oro De Colombia
0,0,0,0,5,5,0,5,0,5,5,0,5,0,5,5,5,0,5,50,K22,Pacific Northwest,K19892,Seattle - KCCP-S
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K02,California-Nevada-Hawaii,K19893,Literacy On the South Bay
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K36,Philippine Luzon,K19894,Guagua New Generation Pampanga
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K69,Nepal,K19896,Chitwan Nepal
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K30,Wisconsin-Upper Michigan,K19900,Slinger
0,0,0,0,5,5,0,5,0,5,5,0,5,0,5,5,5,5,0,50,K21,Eastern Canada and the Caribbean,K19901,Bethel Town
5,15,0,0,0,5,10,5,0,0,5,15,5,0,5,5,5,5,0,85,K26,Texas-Oklahoma,K19902,Northeast Dallas County
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K45,Italy-San Marino,K19907,Sciacca Monte Kronio
0,15,0,10,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,60,K56,Malaysia,K19909,Mount Austin Johor
0,15,0,0,5,5,10,5,0,0,5,0,5,0,5,5,5,0,5,70,K42,Southern Philippine,K19910,Kalibo Blue Diamonds
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K69,Nepal,K19911,Itahari Nepal
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K43,Japan,K19913,Yamagata
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K38,Belgium-Luxembourg,K19914,Charles Roy 1666 Hainaut
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K14,Missouri-Arkansas,K19917,Warrenton Area
0,0,0,0,0,5,0,5,0,5,5,0,5,0,5,5,5,0,0,40,K36,Philippine Luzon,K19920,Flying Knights of Baguio City
0,0,0,10,5,5,0,5,0,0,5,0,5,0,5,5,5,5,0,55,K05,Florida,K19925,Punta Gorda-After Hours
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K41,Switzerland-Liechtenstein,K19927,Oberthurgau
0,15,20,10,0,5,0,5,0,0,5,0,5,0,5,5,5,0,5,85,K36,Philippine Luzon,K19933,Lucena Bravehearts
0,15,20,0,0,5,0,5,0,0,5,15,5,0,5,5,5,5,0,90,K14,Missouri-Arkansas,K19935,Greater Spanish Lake
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K19940,Yin Yue
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K22,Pacific Northwest,K19945,Western Washington County
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K20,Ohio,K19948,Greater Euclid
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K38,Belgium-Luxembourg,K19949,Bachten De Kupe La Joconde
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K36,Philippine Luzon,K19957,Quezon Maharlika
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K19,New York,K19959,Fairview-Greenburgh
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K36,Philippine Luzon,K19961,Ciudad De Paranaque
5,15,0,0,5,5,10,5,0,5,5,0,5,0,5,5,5,0,0,75,K12,Michigan,K19964,South Oakland County
5,15,0,0,5,5,0,5,0,5,5,0,5,0,5,5,5,5,5,75,K21,Eastern Canada and the Caribbean,K19969,Young Professionals St. Andrew
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K03,Capital,K19972,St. Albans
0,15,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,60,K69,Nepal,K19974,Peace Nepal
0,15,20,0,5,5,0,5,5,0,5,0,5,0,5,5,5,0,5,85,K68,Panama,K19977,El Águila De Panama
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K69,Nepal,K19978,Chandragiri Nepal
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K69,Nepal,K19980,Tumlingtar Nepal
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K69,Nepal,K19981,Dhading Nepal
0,15,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,60,K69,Nepal,K19982,Unity Nepal
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K69,Nepal,K19983,Damak Nepal
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K12,Michigan,K19984,Macomb
5,15,0,0,5,5,10,5,0,0,5,15,5,0,5,5,5,5,5,95,K08,Indiana,K19985,Rush County
0,15,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,5,5,75,K11,Louisiana-Mississippi-West Tennessee,K19988,Long Beach
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K69,Nepal,K19989,Kathmandu Sunshine
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K69,Nepal,K19991,Annapurna Nepal
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K03,Capital,K19997,Greater Nitro Area
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K18,New Jersey,K20000,Cedar Grove / Verona
5,0,0,0,5,5,0,5,0,5,5,15,5,10,5,5,5,0,0,75,K18,New Jersey,K20001,Montclair
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K69,Nepal,K20003,Belbari Nepal
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K45,Italy-San Marino,K20004,Santa Margherita Di Belice
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K38,Belgium-Luxembourg,K20011,Brugge Gruuthuse
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K36,Philippine Luzon,K20012,Marvelous Nueva Ecija
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K69,Nepal,K20016,Kathmandu Classic
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K41,Switzerland-Liechtenstein,K20017,Grüningen
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K36,Philippine Luzon,K20018,Pamana Phoenix Calamba
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K16,Nebraska-Iowa,K20021,Clear Lake
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K20023,Tung Yang
0,0,0,0,0,5,0,5,0,0,5,0,5,10,5,5,5,0,0,45,K04,Carolinas,K20030,Georgetown
0,15,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,65,K06,Georgia,K20034,Richmond Hill
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,5,0,40,K21,Eastern Canada and the Caribbean,K20042,St Ann's Bay
5,15,20,0,5,5,10,5,5,5,5,15,5,0,5,5,5,5,5,125,K21,Eastern Canada and the Caribbean,K20043,Coastal Trelawny
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K45,Italy-San Marino,K20045,Chieti Pescara G. D'Annunzio
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K36,Philippine Luzon,K20050,Maharlika Gold
0,0,0,0,0,5,0,5,0,5,5,0,5,0,5,5,5,0,0,40,K45,Italy-San Marino,K20051,Bergamo Sant' Alessandro
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K55,"Non-Districted, Africa",K20053,Yaoundé
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K37,Austria,K20061,Hermagor-Wulfenia
0,15,0,0,0,5,10,5,0,0,5,0,5,0,5,5,5,0,0,60,K02,California-Nevada-Hawaii,K20064,Orangevale Fair Oaks
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K50,Germany,K20065,Viechtach E. V.
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,0,40,K07,Illinois-Eastern Iowa,K20069,I-I GRID eKiwanis
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K20070,Wei Shih
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K20071,Chin Hsing
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K20072,Tan Hsing
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K20073,Yuan Hsiang
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K20074,Ta Chin
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K56,Malaysia,K20077,PUNCAK TROPICANA SELANGOR
0,15,0,0,0,5,0,5,0,0,5,0,5,10,5,5,5,0,0,60,K56,Malaysia,K20079,KLANG CENTRAL SELANGOR
0,0,0,0,5,5,10,5,0,0,5,15,5,0,5,5,5,5,5,75,K11,Louisiana-Mississippi-West Tennessee,K20080,Twin Cities Ken-Tenn (the)
0,0,0,10,0,5,0,5,0,0,5,0,5,0,5,5,5,5,0,50,K06,Georgia,K20084,Warner Robins
0,15,20,0,0,5,0,5,5,0,5,0,5,0,5,5,5,0,0,75,K36,Philippine Luzon,K20085,Baguio City Supreme
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K36,Philippine Luzon,K20086,Baguio City Generous Hearts
0,0,0,0,5,5,10,5,0,5,5,0,5,0,5,5,5,0,5,60,K21,Eastern Canada and the Caribbean,K20090,Armadale
5,0,0,0,5,5,10,5,5,5,5,0,5,0,5,5,5,0,5,70,K21,Eastern Canada and the Caribbean,K20091,Diverse Professionals Portmore Pines
0,0,0,0,0,5,0,5,0,5,5,0,5,0,5,5,5,0,0,40,K33,Colombia,K20102,Alcaravan
0,15,0,0,5,5,10,5,0,5,5,0,5,0,5,5,5,0,5,75,K42,Southern Philippine,K20104,Greener Davao
5,0,0,0,5,5,10,5,0,0,5,0,5,0,5,5,5,0,0,55,K21,Eastern Canada and the Caribbean,K20107,Annotto Bay 
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,5,0,40,K01,Alabama,K20109,Pike Road
0,15,20,0,0,5,0,5,0,0,5,15,5,10,5,5,5,0,0,95,K05,Florida,K20110,Greater Sebring
0,15,0,0,0,5,0,5,0,0,5,15,5,10,5,5,5,0,0,75,K27,Utah-Idaho,K20117,Eagle ID
0,0,0,0,5,5,10,5,0,0,5,0,5,0,5,5,5,0,5,55,K42,Southern Philippine,K20118,Ilmisor Iligan
5,15,0,0,5,5,0,5,0,5,5,15,5,0,5,5,5,5,0,85,K21,Eastern Canada and the Caribbean,K20132,Worthington Kingston
0,15,20,0,5,5,0,5,0,0,5,15,5,0,5,5,5,5,5,100,K36,Philippine Luzon,K20138,Lucena Infinity
0,15,20,0,5,5,0,5,5,0,5,0,5,0,5,5,5,0,5,85,K36,Philippine Luzon,K20144,Baguio City Diamond
5,15,0,0,5,5,0,5,0,0,5,15,5,15,5,5,5,5,0,95,K22,Pacific Northwest,K20166,Greater Woodland-Kalama
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K41,Switzerland-Liechtenstein,K20192,Arenenberg
0,0,0,0,5,5,0,5,0,0,5,0,5,10,5,5,5,0,0,50,K05,Florida,K20193,Gulfport
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K21,Eastern Canada and the Caribbean,K20200,South Georgian Bay
0,15,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,65,K22,Pacific Northwest,K20202,LC Valley
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K52,France-Monaco,K20203,Gruissan
0,15,20,10,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,80,K36,Philippine Luzon,K20204,Gat-Uban Mauban Quezon
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K36,Philippine Luzon,K20207,Rinconada Aces Camarines Sur
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K20208,Ai Hsin
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K20209,Huang Tsu
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K20210,Yang Yuan
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K20211,Nantou City
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K20212,Hsin Ya
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K20213,He Ai
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K20214,Hsi Wang
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K20216,Hao Hsing Fu
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K20217,Chuang Fu
0,15,20,10,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,80,K44,Taiwan,K20218,Tzu Chuan
0,15,20,0,5,5,0,5,0,5,5,15,5,10,5,5,5,5,0,110,K20,Ohio,K20220,East Fork Region
0,0,0,0,0,5,0,5,0,0,5,15,5,0,5,5,5,0,0,50,K30,Wisconsin-Upper Michigan,K20221,Ashwaubenon
0,15,20,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,80,K02,California-Nevada-Hawaii,K20222,Literacy in Salinas CA
0,0,0,0,0,5,10,5,0,0,5,0,5,0,5,5,5,0,0,45,K42,Southern Philippine,K20223,Golden Paniteños Panitan
0,0,0,0,0,5,0,5,0,0,5,0,5,10,5,5,5,0,0,45,K36,Philippine Luzon,K20224,Pasay North
0,15,0,0,5,5,0,5,0,0,5,15,5,0,5,5,5,0,0,70,K02,California-Nevada-Hawaii,K20226,Greater Westminster CA
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K10,Kentucky-Tennessee,K20227,Muhlenberg County
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K45,Italy-San Marino,K20230,Cirò Marina Apollo Aleo
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K44,Taiwan,K20232,Hai Na
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K55,"Non-Districted, Africa",K20234,St Pierre De La Réunion
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,45,K61,United Kingdom,K20235,London Borough of Bromley (LBB)
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K20236,Hsi En
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K52,France-Monaco,K20237,Anglet Biarritz Océan
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K44,Taiwan,K20238,Tung Fang
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K44,Taiwan,K20239,Chao Hung
0,15,0,0,0,5,0,5,0,5,5,0,5,0,5,5,5,0,0,55,K41,Switzerland-Liechtenstein,K20240,Basel Spalen
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K20241,Yuan Tung
0,15,0,0,5,5,10,5,5,5,5,15,5,0,5,5,5,5,5,100,K21,Eastern Canada and the Caribbean,K20246,Lucaya Grand Bahama
5,15,0,0,5,5,0,5,0,5,5,0,5,0,5,5,5,5,5,75,K21,Eastern Canada and the Caribbean,K20247,San Nicolas
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K37,Austria,K20248,Young Professionals Südsteiermark
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K36,Philippine Luzon,K20249,Rosario Pundar
0,0,0,0,5,5,10,5,0,5,5,0,5,0,5,5,5,5,5,65,K21,Eastern Canada and the Caribbean,K20251,North Eastern Ontario
0,15,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,60,K36,Philippine Luzon,K20252,Mercedes Siete Pecados
0,15,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,5,5,65,K36,Philippine Luzon,K20253,General Mariano Alvarez Smiles Cavite
0,0,0,0,5,5,0,5,5,0,5,0,5,0,5,5,5,0,0,45,K36,Philippine Luzon,K20255,Rosario La Union Managtulong
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K50,Germany,K20256,Saarbrücken-St. Johann
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K55,"Non-Districted, Africa",K20257,Nakawa
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K50,Germany,K20258,Cremlingen
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,70,K44,Taiwan,K20259,Yun Hsin
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K20261,Doxa Taichung City
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K44,Taiwan,K20264,Chen Yen
5,0,0,0,5,5,0,5,0,5,5,0,5,0,5,5,5,0,5,55,K21,Eastern Canada and the Caribbean,K20266,Papine
0,15,0,10,0,5,10,5,0,0,5,0,5,0,5,5,5,0,0,70,K42,Southern Philippine,K20267,Leyte Digital Innovators
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K63,Romania,K20269,Young Professionals Bucuresti
0,15,0,10,5,5,0,5,0,0,5,0,5,0,5,5,5,0,5,70,K36,Philippine Luzon,K20271,Service Warriors Cavite
0,0,0,0,5,5,0,5,0,0,5,0,5,0,5,5,5,0,0,40,K46,Netherlands,K20272,Belle Flucius Bergen Op Zoom
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K43,Japan,K20273,Okayama
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K36,Philippine Luzon,K20274,Pasay Eagle Philippines
0,15,20,0,0,5,0,5,0,0,5,0,5,0,5,5,5,5,0,75,K36,Philippine Luzon,K20275,Mega Cavite
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K36,Philippine Luzon,K20278,Highlanders Alfonso
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K55,"Non-Districted, Africa",K20279,Nosy Be
5,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,55,K19,New York,K20280,Honeoye Falls-Lima Mendon
0,15,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,50,K44,Taiwan,K20282,Hsi Shan
0,15,0,0,5,5,10,5,0,0,5,0,5,0,5,5,5,0,5,70,K42,Southern Philippine,K20283,Jades Cebu
0,0,0,0,0,5,0,5,0,0,5,0,5,0,5,5,5,0,0,35,K36,Philippine Luzon,K20292,Calasiao Lugar De Rayos
5,0,0,0,5,5,0,5,0,5,5,0,5,0,5,5,5,5,5,60,K21,Eastern Canada and the Caribbean,K20293,Mona St. Andrew
